timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-N-002,Nagpur,25.52,973.35,60.35,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-N-002,Nagpur,26.01,973.16,62.19,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-N-002,Nagpur,26.06,972.17,59.45,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-N-002,Nagpur,26.81,972.57,58.43,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-N-002,Nagpur,27.5,973.68,58.71,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-N-002,Nagpur,28.62,973.57,53.22,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-N-002,Nagpur,29.42,973.2,54.21,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-N-002,Nagpur,30.53,973.32,49.69,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-N-002,Nagpur,31.84,973.48,47.14,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-N-002,Nagpur,32.62,974.42,45.2,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-N-002,Nagpur,32.95,973.63,42.91,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-N-002,Nagpur,33.26,974.44,45.54,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-N-002,Nagpur,33.17,972.7,45.26,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-N-002,Nagpur,33.46,973.87,46.32,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-N-002,Nagpur,32.43,973.5,46.43,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-N-002,Nagpur,32.38,975.04,45.02,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-N-002,Nagpur,31.85,974.79,48.79,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-N-002,Nagpur,30.2,974.72,51.21,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-N-002,Nagpur,29.18,974.45,51.32,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-N-002,Nagpur,28.68,975.93,54.29,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-N-002,Nagpur,27.64,974.33,57.06,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-N-002,Nagpur,26.55,974.4,58.56,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-N-002,Nagpur,26.1,975.15,58.27,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-N-002,Nagpur,25.63,974.57,58.49,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-N-002,Nagpur,25.7,976.06,60.69,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-N-002,Nagpur,25.32,974.98,58.38,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-N-002,Nagpur,26.07,976.05,58.6,GOOD,normal,0
