timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS_001,Pune,23.37,945.59,68.76,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS_001,Pune,23.81,944.91,68.55,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS_001,Pune,24.08,945.72,67.55,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS_001,Pune,24.64,946.59,66.98,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS_001,Pune,25.66,945.61,65.15,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS_001,Pune,26.05,946.86,63.42,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS_001,Pune,27.45,946.51,60.85,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS_001,Pune,27.97,946.58,58.49,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS_001,Pune,29.75,946.61,56.66,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS_001,Pune,30.36,945.86,56.44,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS_001,Pune,31.11,945.1,51.95,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS_001,Pune,31.1,947.15,51.99,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS_001,Pune,31.68,947.22,51.29,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS_001,Pune,30.97,946.67,53.15,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS_001,Pune,30.96,947.28,55.22,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS_001,Pune,30.41,947.27,56.25,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS_001,Pune,29.24,946.82,56.0,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS_001,Pune,28.67,948.47,58.58,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS_001,Pune,27.18,947.67,59.46,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS_001,Pune,26.93,947.79,63.78,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS_001,Pune,25.97,946.59,64.87,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS_001,Pune,24.46,946.65,67.99,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS_001,Pune,24.02,947.36,68.28,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS_001,Pune,23.87,948.91,69.54,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS_001,Pune,23.7,947.35,68.15,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS_001,Pune,23.33,947.41,70.06,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS_001,Pune,23.99,947.39,68.98,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS_001,Pune,24.55,947.25,64.08,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS_001,Pune,25.29,948.58,65.58,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS_001,Pune,26.45,948.06,63.44,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS_001,Pune,27.87,948.17,62.25,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS_001,Pune,28.18,948.28,60.19,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS_001,Pune,29.93,949.21,56.96,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS_001,Pune,30.2,948.22,57.57,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS_001,Pune,30.78,948.11,52.49,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS_001,Pune,31.86,948.62,54.42,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS_001,Pune,30.67,948.58,54.0,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS_001,Pune,31.18,948.3,52.39,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS_001,Pune,31.58,948.09,52.59,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS_001,Pune,30.82,948.15,54.72,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS_001,Pune,29.55,948.51,55.26,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS_001,Pune,28.13,948.41,60.17,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS_001,Pune,28.32,949.19,61.39,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS_001,Pune,26.03,948.62,62.9,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS_001,Pune,26.13,949.0,62.65,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS_001,Pune,24.9,948.85,68.8,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS_001,Pune,24.08,947.76,67.2,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS_001,Pune,23.73,949.6,68.46,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS_001,Pune,23.32,947.58,69.45,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS_001,Pune,23.53,948.92,69.09,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS_001,Pune,24.58,947.82,67.87,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS_001,Pune,24.87,948.71,67.38,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS_001,Pune,25.3,948.47,66.59,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS_001,Pune,26.75,948.75,64.85,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS_001,Pune,27.64,948.53,64.01,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS_001,Pune,28.48,949.2,59.09,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS_001,Pune,29.59,949.01,57.73,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS_001,Pune,30.2,948.48,52.93,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS_001,Pune,31.1,948.77,53.22,GOOD,normal,0
2026-08-03T11:00:00+00:00,AWS_001,Pune,31.63,948.54,51.88,GOOD,normal,0
2026-08-03T12:00:00+00:00,AWS_001,Pune,31.49,948.46,50.92,GOOD,normal,0
2026-08-03T13:00:00+00:00,AWS_001,Pune,31.41,948.46,52.23,GOOD,normal,0
2026-08-03T14:00:00+00:00,AWS_001,Pune,31.2,948.35,53.26,GOOD,normal,0
2026-08-03T15:00:00+00:00,AWS_001,Pune,30.75,948.29,54.35,GOOD,normal,0
2026-08-03T16:00:00+00:00,AWS_001,Pune,29.57,946.98,60.17,GOOD,normal,0
2026-08-03T17:00:00+00:00,AWS_001,Pune,28.85,947.92,58.5,GOOD,normal,0
2026-08-03T18:00:00+00:00,AWS_001,Pune,28.24,949.18,60.99,GOOD,normal,0
2026-08-03T19:00:00+00:00,AWS_001,Pune,26.38,947.59,63.56,GOOD,normal,0
2026-08-03T20:00:00+00:00,AWS_001,Pune,25.33,947.65,65.09,GOOD,normal,0
2026-08-03T21:00:00+00:00,AWS_001,Pune,24.82,948.87,63.71,GOOD,normal,0
2026-08-03T22:00:00+00:00,AWS_001,Pune,24.06,947.12,70.37,GOOD,normal,0
2026-08-03T23:00:00+00:00,AWS_001,Pune,23.82,947.13,73.16,GOOD,normal,0
2026-08-04T00:00:00+00:00,AWS_001,Pune,23.06,947.82,68.23,GOOD,normal,0
2026-08-04T01:00:00+00:00,AWS_001,Pune,23.97,947.34,70.53,GOOD,normal,0
2026-08-04T02:00:00+00:00,AWS_001,Pune,23.56,948.1,67.32,GOOD,normal,0
2026-08-04T03:00:00+00:00,AWS_001,Pune,24.93,947.32,63.92,GOOD,normal,0
2026-08-04T04:00:00+00:00,AWS_001,Pune,26.08,947.57,67.98,GOOD,normal,0
2026-08-04T05:00:00+00:00,AWS_001,Pune,26.67,946.71,61.33,GOOD,normal,0
2026-08-04T06:00:00+00:00,AWS_001,Pune,27.61,947.43,61.7,GOOD,normal,0
2026-08-04T07:00:00+00:00,AWS_001,Pune,28.47,946.58,57.32,GOOD,normal,0
2026-08-04T08:00:00+00:00,AWS_001,Pune,29.2,945.64,57.9,GOOD,normal,0
2026-08-04T09:00:00+00:00,AWS_001,Pune,30.32,947.71,55.97,GOOD,normal,0
2026-08-04T10:00:00+00:00,AWS_001,Pune,31.09,946.55,55.47,GOOD,normal,0
2026-08-04T11:00:00+00:00,AWS_001,Pune,31.21,947.54,52.33,GOOD,normal,0
2026-08-04T12:00:00+00:00,AWS_001,Pune,31.96,948.46,53.68,GOOD,normal,0
2026-08-04T13:00:00+00:00,AWS_001,Pune,31.46,946.68,54.14,GOOD,normal,0
2026-08-04T14:00:00+00:00,AWS_001,Pune,31.0,947.26,57.31,GOOD,normal,0
2026-08-04T15:00:00+00:00,AWS_001,Pune,29.96,946.57,54.78,GOOD,normal,0
2026-08-04T16:00:00+00:00,AWS_001,Pune,29.89,944.97,55.11,GOOD,normal,0
2026-08-04T17:00:00+00:00,AWS_001,Pune,27.99,946.09,58.83,GOOD,normal,0
2026-08-04T18:00:00+00:00,AWS_001,Pune,27.74,945.36,59.92,GOOD,normal,0
2026-08-04T19:00:00+00:00,AWS_001,Pune,25.88,946.17,63.53,GOOD,normal,0
2026-08-04T20:00:00+00:00,AWS_001,Pune,25.97,945.76,66.11,GOOD,normal,0
2026-08-04T21:00:00+00:00,AWS_001,Pune,25.27,945.4,66.47,GOOD,normal,0
2026-08-04T22:00:00+00:00,AWS_001,Pune,23.99,944.46,67.11,GOOD,normal,0
2026-08-04T23:00:00+00:00,AWS_001,Pune,23.82,945.38,69.08,GOOD,normal,0
2026-08-05T00:00:00+00:00,AWS_001,Pune,23.39,946.46,69.52,GOOD,normal,0
2026-08-05T01:00:00+00:00,AWS_001,Pune,23.79,945.07,68.02,GOOD,normal,0
2026-08-05T02:00:00+00:00,AWS_001,Pune,24.15,945.24,66.16,GOOD,normal,0
2026-08-05T03:00:00+00:00,AWS_001,Pune,24.84,945.74,69.24,GOOD,normal,0
2026-08-05T04:00:00+00:00,AWS_001,Pune,26.01,945.5,64.0,GOOD,normal,0
2026-08-05T05:00:00+00:00,AWS_001,Pune,26.21,945.26,63.51,GOOD,normal,0
2026-08-05T06:00:00+00:00,AWS_001,Pune,27.38,945.26,63.8,GOOD,normal,0
2026-08-05T07:00:00+00:00,AWS_001,Pune,28.02,944.62,59.7,GOOD,normal,0
2026-08-05T08:00:00+00:00,AWS_001,Pune,29.65,944.98,57.65,GOOD,normal,0
2026-08-05T09:00:00+00:00,AWS_001,Pune,29.77,945.1,53.72,GOOD,normal,0
2026-08-05T10:00:00+00:00,AWS_001,Pune,31.58,945.6,56.74,GOOD,normal,0
2026-08-05T11:00:00+00:00,AWS_001,Pune,30.8,943.42,54.35,GOOD,normal,0
2026-08-05T12:00:00+00:00,AWS_001,Pune,32.23,943.77,53.35,GOOD,normal,0
2026-08-05T13:00:00+00:00,AWS_001,Pune,32.23,943.27,54.17,GOOD,normal,0
2026-08-05T14:00:00+00:00,AWS_001,Pune,31.23,944.31,53.05,GOOD,normal,0
