timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-P-001,Pune,23.01,942.08,70.47,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-P-001,Pune,23.98,942.99,70.19,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-P-001,Pune,24.25,943.45,66.97,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-P-001,Pune,25.16,942.03,71.29,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-P-001,Pune,25.76,942.59,66.4,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-P-001,Pune,26.66,943.94,63.06,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-P-001,Pune,27.81,942.42,60.39,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-P-001,Pune,28.86,943.04,58.58,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-P-001,Pune,29.43,943.59,58.43,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-P-001,Pune,30.31,943.77,54.63,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-P-001,Pune,30.75,942.53,52.98,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-P-001,Pune,31.69,943.73,52.49,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-P-001,Pune,30.98,944.56,52.65,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-P-001,Pune,31.94,944.45,54.13,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-P-001,Pune,30.97,944.09,51.92,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-P-001,Pune,30.17,944.17,55.28,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-P-001,Pune,29.75,943.43,58.54,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-P-001,Pune,27.99,944.44,60.28,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-P-001,Pune,27.53,944.77,59.29,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-P-001,Pune,26.6,943.14,61.74,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-P-001,Pune,25.38,943.44,65.69,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-P-001,Pune,24.92,943.95,67.7,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-P-001,Pune,24.44,944.8,69.39,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-P-001,Pune,23.93,945.6,69.81,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-P-001,Pune,23.59,943.8,70.78,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-P-001,Pune,24.53,944.5,68.21,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-P-001,Pune,24.5,945.61,65.82,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-P-001,Pune,25.05,944.91,68.42,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-P-001,Pune,25.63,943.87,65.28,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-P-001,Pune,26.9,945.14,63.12,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-P-001,Pune,27.08,944.25,60.8,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-P-001,Pune,29.1,945.43,59.61,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-P-001,Pune,29.14,945.24,57.26,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-P-001,Pune,30.36,945.14,55.57,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-P-001,Pune,31.17,944.84,55.53,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-P-001,Pune,31.42,945.59,51.99,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-P-001,Pune,31.5,945.36,51.08,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-P-001,Pune,31.66,945.96,56.85,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-P-001,Pune,31.79,945.47,55.81,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-P-001,Pune,30.49,945.35,55.14,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-P-001,Pune,30.01,944.96,58.1,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-P-001,Pune,29.13,945.57,59.37,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-P-001,Pune,27.5,944.74,61.94,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-P-001,Pune,26.72,945.42,63.99,GOOD,normal,0
