timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-W-001,Washim,23.99,948.67,58.27,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-W-001,Washim,23.89,948.51,58.4,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-W-001,Washim,24.44,948.23,57.27,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-W-001,Washim,25.64,948.79,57.63,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-W-001,Washim,25.66,948.64,55.24,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-W-001,Washim,26.58,947.83,54.1,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-W-001,Washim,27.96,948.65,49.05,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-W-001,Washim,28.6,948.75,48.87,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-W-001,Washim,30.34,948.52,48.38,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-W-001,Washim,30.9,948.69,45.22,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-W-001,Washim,31.8,950.18,45.23,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-W-001,Washim,31.37,949.61,41.59,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-W-001,Washim,31.93,949.61,42.97,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-W-001,Washim,31.43,950.45,43.05,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-W-001,Washim,31.65,950.19,41.83,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-W-001,Washim,30.28,949.82,45.34,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-W-001,Washim,30.79,950.71,47.03,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-W-001,Washim,28.97,949.19,49.97,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-W-001,Washim,27.97,950.28,54.37,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-W-001,Washim,26.33,949.57,55.73,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-W-001,Washim,25.68,950.9,54.34,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-W-001,Washim,25.45,950.93,56.36,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-W-001,Washim,24.14,949.87,56.98,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-W-001,Washim,23.89,950.36,60.83,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-W-001,Washim,24.45,950.39,60.29,GOOD,normal,0
