timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-N-001,Nashik,23.29,942.37,66.75,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-N-001,Nashik,22.76,942.26,66.07,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-N-001,Nashik,23.66,941.4,66.36,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-N-001,Nashik,23.9,942.69,63.46,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-N-001,Nashik,24.9,943.62,63.15,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-N-001,Nashik,25.46,943.02,59.93,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-N-001,Nashik,27.21,943.16,57.82,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-N-001,Nashik,28.26,942.8,56.0,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-N-001,Nashik,28.42,943.11,53.48,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-N-001,Nashik,29.67,942.72,52.77,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-N-001,Nashik,30.16,944.32,49.28,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-N-001,Nashik,30.72,943.48,49.37,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-N-001,Nashik,30.12,943.64,46.99,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-N-001,Nashik,30.87,943.77,52.35,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-N-001,Nashik,30.33,944.23,50.47,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-N-001,Nashik,30.4,943.65,56.16,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-N-001,Nashik,28.88,943.58,53.52,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-N-001,Nashik,27.91,943.49,52.99,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-N-001,Nashik,27.03,943.01,59.3,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-N-001,Nashik,26.02,944.83,60.43,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-N-001,Nashik,25.05,943.91,60.64,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-N-001,Nashik,23.61,944.32,63.38,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-N-001,Nashik,23.37,945.1,65.08,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-N-001,Nashik,23.26,944.29,65.21,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-N-001,Nashik,23.17,944.27,64.65,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-N-001,Nashik,22.95,943.17,65.59,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-N-001,Nashik,23.9,943.97,64.98,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-N-001,Nashik,24.2,944.38,59.88,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-N-001,Nashik,24.74,943.92,63.14,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-N-001,Nashik,25.89,944.66,57.58,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-N-001,Nashik,26.62,944.32,58.66,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-N-001,Nashik,27.59,945.54,57.35,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-N-001,Nashik,28.76,944.46,53.67,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-N-001,Nashik,29.74,946.06,53.3,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-N-001,Nashik,30.3,944.39,50.63,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-N-001,Nashik,31.16,945.3,50.86,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-N-001,Nashik,30.76,943.93,50.09,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-N-001,Nashik,31.18,944.65,51.24,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-N-001,Nashik,30.19,944.81,48.32,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-N-001,Nashik,29.69,944.79,52.18,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-N-001,Nashik,28.48,945.28,52.6,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-N-001,Nashik,27.55,944.3,54.26,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-N-001,Nashik,26.45,945.7,56.53,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-N-001,Nashik,25.95,945.47,61.83,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS-N-001,Nashik,25.32,945.09,64.02,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS-N-001,Nashik,24.08,945.29,63.79,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS-N-001,Nashik,24.01,945.56,65.09,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS-N-001,Nashik,23.24,944.91,65.9,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS-N-001,Nashik,23.35,944.52,66.6,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS-N-001,Nashik,22.72,944.48,65.6,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS-N-001,Nashik,23.58,946.08,65.43,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS-N-001,Nashik,23.74,944.24,61.52,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS-N-001,Nashik,24.82,944.08,61.15,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS-N-001,Nashik,26.48,944.4,60.1,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS-N-001,Nashik,26.19,944.14,60.06,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS-N-001,Nashik,28.43,945.86,54.34,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS-N-001,Nashik,29.56,943.69,52.93,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS-N-001,Nashik,30.56,945.29,53.23,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS-N-001,Nashik,30.85,943.6,50.91,GOOD,normal,0
2026-08-03T11:00:00+00:00,AWS-N-001,Nashik,30.98,944.11,50.98,GOOD,normal,0
2026-08-03T12:00:00+00:00,AWS-N-001,Nashik,31.37,944.15,52.56,GOOD,normal,0
2026-08-03T13:00:00+00:00,AWS-N-001,Nashik,31.41,944.71,53.37,GOOD,normal,0
2026-08-03T14:00:00+00:00,AWS-N-001,Nashik,30.32,944.17,51.79,GOOD,normal,0
2026-08-03T15:00:00+00:00,AWS-N-001,Nashik,29.6,944.24,54.7,GOOD,normal,0
2026-08-03T16:00:00+00:00,AWS-N-001,Nashik,29.4,945.04,51.26,GOOD,normal,0
2026-08-03T17:00:00+00:00,AWS-N-001,Nashik,27.79,945.18,58.13,GOOD,normal,0
2026-08-03T18:00:00+00:00,AWS-N-001,Nashik,27.5,944.45,56.98,GOOD,normal,0
2026-08-03T19:00:00+00:00,AWS-N-001,Nashik,26.21,944.52,60.5,GOOD,normal,0
2026-08-03T20:00:00+00:00,AWS-N-001,Nashik,25.42,943.75,62.04,GOOD,normal,0
2026-08-03T21:00:00+00:00,AWS-N-001,Nashik,24.14,944.27,67.32,GOOD,normal,0
2026-08-03T22:00:00+00:00,AWS-N-001,Nashik,23.65,944.54,67.13,GOOD,normal,0
2026-08-03T23:00:00+00:00,AWS-N-001,Nashik,22.8,943.95,67.99,GOOD,normal,0
2026-08-04T00:00:00+00:00,AWS-N-001,Nashik,23.06,944.0,66.49,GOOD,normal,0
2026-08-04T01:00:00+00:00,AWS-N-001,Nashik,22.93,943.6,64.88,GOOD,normal,0
2026-08-04T02:00:00+00:00,AWS-N-001,Nashik,23.5,944.47,63.07,GOOD,normal,0
2026-08-04T03:00:00+00:00,AWS-N-001,Nashik,23.87,943.57,64.7,GOOD,normal,0
2026-08-04T04:00:00+00:00,AWS-N-001,Nashik,24.47,943.87,60.91,GOOD,normal,0
2026-08-04T05:00:00+00:00,AWS-N-001,Nashik,26.4,943.34,60.4,GOOD,normal,0
2026-08-04T06:00:00+00:00,AWS-N-001,Nashik,26.63,944.7,58.39,GOOD,normal,0
2026-08-04T07:00:00+00:00,AWS-N-001,Nashik,28.34,944.27,55.22,GOOD,normal,0
2026-08-04T08:00:00+00:00,AWS-N-001,Nashik,29.11,944.18,55.09,GOOD,normal,0
2026-08-04T09:00:00+00:00,AWS-N-001,Nashik,29.97,943.43,52.04,GOOD,normal,0
2026-08-04T10:00:00+00:00,AWS-N-001,Nashik,30.78,942.04,49.87,GOOD,normal,0
2026-08-04T11:00:00+00:00,AWS-N-001,Nashik,31.87,943.31,53.63,GOOD,normal,0
2026-08-04T12:00:00+00:00,AWS-N-001,Nashik,31.86,943.52,50.93,GOOD,normal,0
2026-08-04T13:00:00+00:00,AWS-N-001,Nashik,30.26,943.63,51.71,GOOD,normal,0
2026-08-04T14:00:00+00:00,AWS-N-001,Nashik,30.86,942.54,50.52,GOOD,normal,0
2026-08-04T15:00:00+00:00,AWS-N-001,Nashik,29.96,943.6,52.78,GOOD,normal,0
2026-08-04T16:00:00+00:00,AWS-N-001,Nashik,29.19,943.04,52.27,GOOD,normal,0
