timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-N-001,Nanded,25.54,967.86,57.46,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-N-001,Nanded,26.04,967.23,58.58,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-N-001,Nanded,25.5,967.26,56.88,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-N-001,Nanded,27.03,967.86,53.01,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-N-001,Nanded,27.0,968.0,53.13,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-N-001,Nanded,27.24,967.8,52.54,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-N-001,Nanded,28.75,967.68,48.63,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-N-001,Nanded,30.45,968.25,50.11,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-N-001,Nanded,30.66,967.88,47.17,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-N-001,Nanded,31.45,968.25,43.54,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-N-001,Nanded,32.52,967.76,41.97,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-N-001,Nanded,33.05,968.59,41.26,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-N-001,Nanded,33.11,968.82,41.59,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-N-001,Nanded,33.01,967.57,38.75,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-N-001,Nanded,32.2,968.53,43.17,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-N-001,Nanded,31.72,969.0,45.84,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-N-001,Nanded,30.76,968.9,46.18,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-N-001,Nanded,30.47,968.48,50.96,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-N-001,Nanded,28.8,968.3,48.45,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-N-001,Nanded,27.77,969.01,53.57,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-N-001,Nanded,26.85,967.32,54.62,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-N-001,Nanded,26.03,969.14,56.01,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-N-001,Nanded,25.42,968.45,58.66,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-N-001,Nanded,25.35,969.73,58.02,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-N-001,Nanded,25.58,970.18,55.99,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-N-001,Nanded,25.14,969.95,58.04,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-N-001,Nanded,25.28,968.72,55.67,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-N-001,Nanded,26.16,970.18,56.34,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-N-001,Nanded,27.19,971.03,52.88,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-N-001,Nanded,27.95,968.17,52.5,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-N-001,Nanded,28.72,969.52,49.71,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-N-001,Nanded,30.34,969.3,47.07,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-N-001,Nanded,31.64,970.3,44.37,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-N-001,Nanded,31.45,969.2,44.01,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-N-001,Nanded,31.54,970.51,43.54,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-N-001,Nanded,32.68,969.92,43.2,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-N-001,Nanded,32.53,970.09,43.95,GOOD,normal,0
