timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-N-002,Nanded,24.96,969.23,56.57,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-N-002,Nanded,25.05,968.96,57.79,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-N-002,Nanded,25.52,968.17,56.69,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-N-002,Nanded,25.58,967.53,55.93,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-N-002,Nanded,27.05,969.02,52.84,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-N-002,Nanded,28.66,968.17,51.28,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-N-002,Nanded,28.79,967.93,48.07,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-N-002,Nanded,30.9,968.62,46.5,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-N-002,Nanded,30.75,968.21,46.08,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-N-002,Nanded,32.5,969.69,46.12,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-N-002,Nanded,32.23,969.01,42.78,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-N-002,Nanded,32.66,968.37,42.93,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-N-002,Nanded,32.93,968.81,42.02,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-N-002,Nanded,32.96,970.52,41.88,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-N-002,Nanded,32.76,970.12,43.43,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-N-002,Nanded,31.94,969.13,46.29,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-N-002,Nanded,30.88,969.6,46.7,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-N-002,Nanded,29.96,968.68,47.32,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-N-002,Nanded,28.92,969.22,51.52,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-N-002,Nanded,28.07,969.65,53.76,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-N-002,Nanded,26.7,969.16,53.39,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-N-002,Nanded,25.86,969.56,57.88,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-N-002,Nanded,25.53,969.98,55.78,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-N-002,Nanded,24.63,970.25,57.71,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-N-002,Nanded,24.93,970.16,63.71,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-N-002,Nanded,25.3,970.14,55.29,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-N-002,Nanded,25.96,970.61,57.38,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-N-002,Nanded,26.0,969.73,55.9,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-N-002,Nanded,26.48,970.88,55.3,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-N-002,Nanded,27.9,969.5,52.35,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-N-002,Nanded,29.18,970.02,49.79,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-N-002,Nanded,30.05,970.07,51.21,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-N-002,Nanded,31.17,969.81,45.85,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-N-002,Nanded,31.7,970.41,42.09,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-N-002,Nanded,32.84,970.04,42.08,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-N-002,Nanded,33.07,970.87,43.34,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-N-002,Nanded,33.77,970.75,41.76,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-N-002,Nanded,33.22,970.68,42.21,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-N-002,Nanded,31.77,970.5,42.16,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-N-002,Nanded,31.86,970.49,43.7,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-N-002,Nanded,31.14,970.07,45.34,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-N-002,Nanded,30.22,971.07,47.98,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-N-002,Nanded,28.88,971.75,51.55,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-N-002,Nanded,28.49,970.32,52.36,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS-N-002,Nanded,26.94,971.35,54.88,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS-N-002,Nanded,26.32,972.23,55.26,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS-N-002,Nanded,25.78,971.17,57.59,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS-N-002,Nanded,24.75,970.52,56.95,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS-N-002,Nanded,24.99,972.2,55.94,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS-N-002,Nanded,25.65,970.27,58.79,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS-N-002,Nanded,25.49,970.2,56.77,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS-N-002,Nanded,26.74,970.76,56.71,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS-N-002,Nanded,27.26,970.23,54.2,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS-N-002,Nanded,28.14,971.29,54.24,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS-N-002,Nanded,29.73,971.04,49.9,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS-N-002,Nanded,30.15,969.95,47.82,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS-N-002,Nanded,31.54,970.57,46.56,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS-N-002,Nanded,31.89,970.54,43.62,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS-N-002,Nanded,33.08,971.11,42.59,GOOD,normal,0
