timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-B-002,Beed,24.12,954.24,59.08,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-B-002,Beed,24.5,952.55,55.01,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-B-002,Beed,25.66,955.88,55.76,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-B-002,Beed,25.8,955.31,57.78,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-B-002,Beed,26.65,954.84,55.05,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-B-002,Beed,28.13,954.34,53.24,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-B-002,Beed,28.61,955.76,52.63,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-B-002,Beed,29.7,954.65,51.26,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-B-002,Beed,30.9,954.72,46.89,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-B-002,Beed,31.22,954.97,46.11,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-B-002,Beed,32.06,955.01,44.16,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-B-002,Beed,32.35,956.19,42.69,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-B-002,Beed,32.63,956.19,42.01,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-B-002,Beed,32.62,955.69,41.11,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-B-002,Beed,32.37,955.65,41.46,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-B-002,Beed,31.02,956.18,44.16,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-B-002,Beed,31.0,955.62,45.7,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-B-002,Beed,29.9,956.26,50.05,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-B-002,Beed,29.22,955.51,50.57,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-B-002,Beed,27.78,956.15,50.74,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-B-002,Beed,26.46,956.35,53.18,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-B-002,Beed,25.4,956.5,55.72,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-B-002,Beed,25.71,955.66,56.31,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-B-002,Beed,25.36,956.07,55.09,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-B-002,Beed,24.51,955.47,57.98,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-B-002,Beed,25.59,955.98,59.72,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-B-002,Beed,25.34,956.38,56.39,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-B-002,Beed,25.21,956.03,58.17,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-B-002,Beed,25.96,956.63,54.14,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-B-002,Beed,27.63,956.89,52.08,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-B-002,Beed,28.53,957.28,48.62,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-B-002,Beed,29.26,956.76,47.98,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-B-002,Beed,30.47,956.68,47.31,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-B-002,Beed,31.56,955.99,45.03,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-B-002,Beed,32.5,956.7,42.91,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-B-002,Beed,31.92,956.36,43.07,GOOD,normal,0
