timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-D-003,Dhule,24.81,983.5,57.89,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-D-003,Dhule,25.57,983.9,54.94,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-D-003,Dhule,25.78,983.25,53.94,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-D-003,Dhule,26.46,982.87,53.69,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-D-003,Dhule,27.62,982.8,50.2,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-D-003,Dhule,28.48,983.2,48.12,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-D-003,Dhule,29.05,982.44,48.24,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-D-003,Dhule,30.24,983.53,46.61,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-D-003,Dhule,30.97,983.83,45.95,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-D-003,Dhule,31.82,983.1,41.45,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-D-003,Dhule,32.2,982.96,40.71,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-D-003,Dhule,33.52,983.52,40.95,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-D-003,Dhule,32.78,985.06,38.87,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-D-003,Dhule,33.25,983.91,39.16,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-D-003,Dhule,33.17,983.18,41.14,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-D-003,Dhule,31.61,982.84,43.0,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-D-003,Dhule,31.32,984.6,45.32,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-D-003,Dhule,30.58,984.44,46.15,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-D-003,Dhule,29.88,984.92,47.22,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-D-003,Dhule,28.66,985.34,51.74,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-D-003,Dhule,27.14,984.82,53.93,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-D-003,Dhule,26.44,984.66,53.76,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-D-003,Dhule,25.52,984.72,55.06,GOOD,normal,0
