timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-T-003,Thane,25.58,1010.91,80.17,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-T-003,Thane,25.74,1011.42,84.15,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-T-003,Thane,25.48,1011.2,83.28,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-T-003,Thane,26.72,1010.83,82.76,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-T-003,Thane,27.69,1011.46,78.05,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-T-003,Thane,27.92,1011.67,79.78,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-T-003,Thane,28.98,1011.98,76.15,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-T-003,Thane,29.72,1011.12,73.53,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-T-003,Thane,31.58,1012.07,70.67,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-T-003,Thane,31.92,1011.29,68.83,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-T-003,Thane,32.41,1011.33,69.06,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-T-003,Thane,33.63,1011.41,70.78,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-T-003,Thane,33.34,1012.15,66.31,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-T-003,Thane,33.09,1012.02,65.24,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-T-003,Thane,32.55,1012.27,66.23,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-T-003,Thane,31.86,1012.78,68.36,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-T-003,Thane,30.83,1012.82,69.13,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-T-003,Thane,29.61,1013.36,73.85,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-T-003,Thane,29.09,1012.08,76.09,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-T-003,Thane,28.39,1011.36,76.32,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-T-003,Thane,27.53,1012.09,78.92,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-T-003,Thane,26.98,1012.13,81.16,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-T-003,Thane,25.8,1012.67,82.36,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-T-003,Thane,25.4,1013.39,80.58,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-T-003,Thane,25.13,1014.0,81.43,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-T-003,Thane,25.26,1012.73,83.13,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-T-003,Thane,26.02,1012.46,81.69,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-T-003,Thane,26.14,1013.24,79.3,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-T-003,Thane,27.77,1013.27,81.06,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-T-003,Thane,28.23,1012.94,76.84,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-T-003,Thane,28.9,1013.56,74.1,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-T-003,Thane,30.77,1013.64,72.85,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-T-003,Thane,30.66,1012.84,71.16,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-T-003,Thane,32.34,1012.39,70.92,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-T-003,Thane,32.48,1014.86,66.36,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-T-003,Thane,33.24,1013.78,68.5,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-T-003,Thane,33.3,1014.01,67.03,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-T-003,Thane,32.84,1013.78,65.19,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-T-003,Thane,32.97,1013.11,66.35,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-T-003,Thane,31.83,1014.82,71.29,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-T-003,Thane,31.27,1013.74,69.2,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-T-003,Thane,30.58,1013.68,72.51,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-T-003,Thane,28.94,1014.62,73.97,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-T-003,Thane,28.67,1013.23,77.24,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS-T-003,Thane,27.26,1013.99,81.33,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS-T-003,Thane,26.67,1013.11,77.74,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS-T-003,Thane,26.34,1013.38,82.97,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS-T-003,Thane,25.71,1013.62,85.58,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS-T-003,Thane,24.8,1013.54,83.61,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS-T-003,Thane,25.9,1012.99,82.28,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS-T-003,Thane,25.65,1014.09,78.79,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS-T-003,Thane,25.99,1013.46,79.71,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS-T-003,Thane,27.28,1012.81,80.73,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS-T-003,Thane,27.78,1013.75,76.49,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS-T-003,Thane,29.24,1014.15,74.52,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS-T-003,Thane,30.62,1014.33,73.71,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS-T-003,Thane,31.39,1014.47,70.66,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS-T-003,Thane,32.28,1013.63,70.6,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS-T-003,Thane,32.66,1013.95,69.12,GOOD,normal,0
2026-08-03T11:00:00+00:00,AWS-T-003,Thane,33.47,1013.43,67.53,GOOD,normal,0
2026-08-03T12:00:00+00:00,AWS-T-003,Thane,33.33,1013.58,64.5,GOOD,normal,0
2026-08-03T13:00:00+00:00,AWS-T-003,Thane,32.66,1013.36,65.27,GOOD,normal,0
