timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-S-001,Solapur,24.58,957.39,54.42,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-S-001,Solapur,25.11,957.31,58.36,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-S-001,Solapur,25.77,958.97,51.93,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-S-001,Solapur,25.95,957.59,53.6,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-S-001,Solapur,27.23,958.38,53.17,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-S-001,Solapur,27.52,958.5,49.94,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-S-001,Solapur,29.3,958.5,50.4,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-S-001,Solapur,29.47,958.63,46.08,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-S-001,Solapur,30.99,958.58,43.13,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-S-001,Solapur,31.58,958.53,43.23,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-S-001,Solapur,32.62,959.11,40.02,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-S-001,Solapur,32.99,958.11,40.52,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-S-001,Solapur,32.39,958.6,36.55,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-S-001,Solapur,32.6,958.28,38.29,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-S-001,Solapur,33.14,958.56,39.0,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-S-001,Solapur,31.38,959.55,41.57,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-S-001,Solapur,30.68,958.91,45.24,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-S-001,Solapur,30.05,958.63,46.11,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-S-001,Solapur,29.08,959.13,46.24,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-S-001,Solapur,27.57,959.5,48.86,GOOD,normal,0
