timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-J-001,Jalna,24.59,951.56,58.17,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-J-001,Jalna,25.46,951.85,57.34,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-J-001,Jalna,24.74,951.6,57.29,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-J-001,Jalna,25.07,952.48,56.51,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-J-001,Jalna,26.64,953.42,53.55,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-J-001,Jalna,26.52,953.78,51.45,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-J-001,Jalna,28.38,952.95,52.32,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-J-001,Jalna,29.93,952.64,47.08,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-J-001,Jalna,30.52,952.94,44.64,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-J-001,Jalna,31.0,952.54,44.21,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-J-001,Jalna,31.66,953.15,43.1,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-J-001,Jalna,31.8,953.38,44.6,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-J-001,Jalna,32.25,953.38,40.28,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-J-001,Jalna,33.32,953.57,44.32,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-J-001,Jalna,32.17,953.01,41.92,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-J-001,Jalna,31.29,953.47,44.05,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-J-001,Jalna,30.52,953.27,43.9,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-J-001,Jalna,29.43,953.38,48.08,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-J-001,Jalna,28.72,954.19,50.03,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-J-001,Jalna,28.13,953.15,53.73,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-J-001,Jalna,27.23,953.13,56.21,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-J-001,Jalna,25.56,953.82,57.44,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-J-001,Jalna,25.06,954.51,56.22,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-J-001,Jalna,24.14,954.62,58.39,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-J-001,Jalna,23.98,954.94,58.64,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-J-001,Jalna,24.61,954.45,58.52,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-J-001,Jalna,25.14,955.27,58.78,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-J-001,Jalna,25.87,953.41,55.97,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-J-001,Jalna,26.05,954.47,56.74,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-J-001,Jalna,27.6,956.1,51.56,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-J-001,Jalna,28.04,955.09,52.59,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-J-001,Jalna,29.41,955.31,47.24,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-J-001,Jalna,30.48,954.41,46.44,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-J-001,Jalna,31.09,955.02,45.1,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-J-001,Jalna,32.04,954.61,41.27,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-J-001,Jalna,32.67,954.28,42.75,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-J-001,Jalna,32.88,953.86,42.74,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-J-001,Jalna,32.91,955.22,43.57,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-J-001,Jalna,31.59,954.23,40.6,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-J-001,Jalna,31.14,954.39,44.47,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-J-001,Jalna,30.49,955.26,44.81,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-J-001,Jalna,29.78,956.16,47.37,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-J-001,Jalna,28.71,955.67,49.49,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-J-001,Jalna,27.3,954.11,54.96,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS-J-001,Jalna,26.16,954.49,54.38,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS-J-001,Jalna,26.32,954.66,56.78,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS-J-001,Jalna,24.71,954.65,57.44,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS-J-001,Jalna,24.89,954.35,56.33,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS-J-001,Jalna,24.46,954.21,59.88,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS-J-001,Jalna,23.97,955.19,58.41,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS-J-001,Jalna,24.88,954.73,58.06,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS-J-001,Jalna,25.48,954.63,56.27,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS-J-001,Jalna,26.58,955.59,55.04,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS-J-001,Jalna,28.18,955.22,51.74,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS-J-001,Jalna,27.94,954.66,51.2,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS-J-001,Jalna,28.97,955.03,47.79,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS-J-001,Jalna,30.45,955.66,46.21,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS-J-001,Jalna,31.35,955.51,44.24,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS-J-001,Jalna,31.88,953.77,43.46,GOOD,normal,0
2026-08-03T11:00:00+00:00,AWS-J-001,Jalna,32.17,954.56,44.35,GOOD,normal,0
