timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-J-003,Jalna,25.33,950.08,55.23,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-J-003,Jalna,24.82,950.78,57.14,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-J-003,Jalna,25.76,949.74,56.34,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-J-003,Jalna,25.97,950.83,55.32,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-J-003,Jalna,26.98,950.63,53.96,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-J-003,Jalna,27.46,951.16,51.32,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-J-003,Jalna,28.26,951.16,50.31,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-J-003,Jalna,29.45,951.79,48.59,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-J-003,Jalna,30.73,952.19,46.24,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-J-003,Jalna,30.86,950.87,42.98,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-J-003,Jalna,32.07,951.75,43.99,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-J-003,Jalna,32.62,952.03,41.13,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-J-003,Jalna,33.12,952.17,43.39,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-J-003,Jalna,33.49,951.55,40.71,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-J-003,Jalna,32.19,951.85,41.56,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-J-003,Jalna,31.5,951.86,44.43,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-J-003,Jalna,30.69,952.56,45.86,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-J-003,Jalna,29.92,951.91,47.8,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-J-003,Jalna,29.17,951.87,50.68,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-J-003,Jalna,27.38,952.3,52.12,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-J-003,Jalna,26.13,951.98,52.88,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-J-003,Jalna,26.41,952.73,57.72,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-J-003,Jalna,25.45,952.21,57.02,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-J-003,Jalna,24.18,951.92,58.26,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-J-003,Jalna,24.99,954.07,58.54,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-J-003,Jalna,25.25,951.91,60.61,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-J-003,Jalna,25.11,953.47,56.98,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-J-003,Jalna,26.67,952.09,55.15,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-J-003,Jalna,26.82,953.19,55.37,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-J-003,Jalna,27.68,952.07,54.3,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-J-003,Jalna,28.1,952.23,49.12,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-J-003,Jalna,30.32,952.64,47.37,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-J-003,Jalna,30.64,953.29,45.53,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-J-003,Jalna,31.6,952.48,42.56,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-J-003,Jalna,32.36,954.12,42.83,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-J-003,Jalna,32.81,952.86,45.23,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-J-003,Jalna,33.24,953.22,41.8,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-J-003,Jalna,32.68,952.7,41.97,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-J-003,Jalna,32.46,953.24,41.33,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-J-003,Jalna,31.78,953.55,45.27,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-J-003,Jalna,30.53,953.09,46.19,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-J-003,Jalna,29.48,953.65,47.94,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-J-003,Jalna,28.85,953.9,48.05,GOOD,normal,0
