timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-C-001,Chandrapur,25.81,991.55,61.84,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-C-001,Chandrapur,26.45,989.25,63.75,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-C-001,Chandrapur,26.16,990.58,60.59,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-C-001,Chandrapur,27.09,991.21,60.27,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-C-001,Chandrapur,27.9,989.96,58.47,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-C-001,Chandrapur,28.86,990.64,55.63,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-C-001,Chandrapur,30.05,990.86,56.94,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-C-001,Chandrapur,30.3,992.13,52.81,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-C-001,Chandrapur,31.39,990.54,51.73,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-C-001,Chandrapur,32.8,991.35,49.41,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-C-001,Chandrapur,34.1,990.45,49.39,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-C-001,Chandrapur,33.28,990.2,47.32,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-C-001,Chandrapur,34.37,991.38,45.44,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-C-001,Chandrapur,33.8,992.22,47.55,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-C-001,Chandrapur,33.32,990.69,47.91,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-C-001,Chandrapur,32.67,990.78,47.92,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-C-001,Chandrapur,32.02,991.96,51.47,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-C-001,Chandrapur,30.93,991.5,54.23,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-C-001,Chandrapur,29.93,991.13,53.92,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-C-001,Chandrapur,28.21,990.97,55.23,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-C-001,Chandrapur,28.45,992.44,57.33,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-C-001,Chandrapur,27.36,992.16,59.55,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-C-001,Chandrapur,26.39,991.78,62.53,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-C-001,Chandrapur,26.28,992.45,60.92,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-C-001,Chandrapur,26.36,992.5,60.92,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-C-001,Chandrapur,26.48,992.28,62.75,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-C-001,Chandrapur,26.71,991.19,59.84,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-C-001,Chandrapur,27.6,992.38,58.53,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-C-001,Chandrapur,27.84,992.93,58.09,GOOD,normal,0
2026-08-02T05:00:00+00:00,AWS-C-001,Chandrapur,29.11,992.84,55.85,GOOD,normal,0
2026-08-02T06:00:00+00:00,AWS-C-001,Chandrapur,29.71,991.99,54.13,GOOD,normal,0
2026-08-02T07:00:00+00:00,AWS-C-001,Chandrapur,30.73,992.17,50.49,GOOD,normal,0
2026-08-02T08:00:00+00:00,AWS-C-001,Chandrapur,32.02,991.92,52.28,GOOD,normal,0
2026-08-02T09:00:00+00:00,AWS-C-001,Chandrapur,32.99,992.05,50.4,GOOD,normal,0
2026-08-02T10:00:00+00:00,AWS-C-001,Chandrapur,33.47,992.21,50.34,GOOD,normal,0
2026-08-02T11:00:00+00:00,AWS-C-001,Chandrapur,33.71,992.21,46.15,GOOD,normal,0
2026-08-02T12:00:00+00:00,AWS-C-001,Chandrapur,34.84,991.59,44.74,GOOD,normal,0
2026-08-02T13:00:00+00:00,AWS-C-001,Chandrapur,33.28,992.96,48.39,GOOD,normal,0
2026-08-02T14:00:00+00:00,AWS-C-001,Chandrapur,33.21,993.45,46.21,GOOD,normal,0
2026-08-02T15:00:00+00:00,AWS-C-001,Chandrapur,32.45,992.27,50.16,GOOD,normal,0
2026-08-02T16:00:00+00:00,AWS-C-001,Chandrapur,32.48,992.4,52.29,GOOD,normal,0
2026-08-02T17:00:00+00:00,AWS-C-001,Chandrapur,31.02,992.52,53.28,GOOD,normal,0
2026-08-02T18:00:00+00:00,AWS-C-001,Chandrapur,30.05,992.84,56.56,GOOD,normal,0
2026-08-02T19:00:00+00:00,AWS-C-001,Chandrapur,29.28,993.82,56.62,GOOD,normal,0
2026-08-02T20:00:00+00:00,AWS-C-001,Chandrapur,27.72,992.45,58.85,GOOD,normal,0
2026-08-02T21:00:00+00:00,AWS-C-001,Chandrapur,27.51,992.69,61.92,GOOD,normal,0
2026-08-02T22:00:00+00:00,AWS-C-001,Chandrapur,26.74,993.43,60.47,GOOD,normal,0
2026-08-02T23:00:00+00:00,AWS-C-001,Chandrapur,26.48,992.35,62.83,GOOD,normal,0
2026-08-03T00:00:00+00:00,AWS-C-001,Chandrapur,26.35,993.45,61.2,GOOD,normal,0
2026-08-03T01:00:00+00:00,AWS-C-001,Chandrapur,26.22,994.12,65.02,GOOD,normal,0
2026-08-03T02:00:00+00:00,AWS-C-001,Chandrapur,26.0,992.89,62.33,GOOD,normal,0
2026-08-03T03:00:00+00:00,AWS-C-001,Chandrapur,26.93,993.03,58.88,GOOD,normal,0
2026-08-03T04:00:00+00:00,AWS-C-001,Chandrapur,27.83,993.33,58.25,GOOD,normal,0
2026-08-03T05:00:00+00:00,AWS-C-001,Chandrapur,29.45,993.28,55.23,GOOD,normal,0
2026-08-03T06:00:00+00:00,AWS-C-001,Chandrapur,30.23,992.91,52.6,GOOD,normal,0
2026-08-03T07:00:00+00:00,AWS-C-001,Chandrapur,30.78,993.46,54.69,GOOD,normal,0
2026-08-03T08:00:00+00:00,AWS-C-001,Chandrapur,32.52,992.71,49.6,GOOD,normal,0
2026-08-03T09:00:00+00:00,AWS-C-001,Chandrapur,33.12,992.36,47.38,GOOD,normal,0
2026-08-03T10:00:00+00:00,AWS-C-001,Chandrapur,33.2,992.84,47.57,GOOD,normal,0
2026-08-03T11:00:00+00:00,AWS-C-001,Chandrapur,33.51,991.86,47.25,GOOD,normal,0
2026-08-03T12:00:00+00:00,AWS-C-001,Chandrapur,33.95,993.23,48.37,GOOD,normal,0
2026-08-03T13:00:00+00:00,AWS-C-001,Chandrapur,34.03,992.77,45.24,GOOD,normal,0
2026-08-03T14:00:00+00:00,AWS-C-001,Chandrapur,33.32,992.49,46.67,GOOD,normal,0
