timestamp,station_id,city,temperature,pressure,humidity,quality,event,fault_label
2026-08-01T00:00:00+00:00,AWS-W-002,Wardha,25.1,978.72,59.58,GOOD,normal,0
2026-08-01T01:00:00+00:00,AWS-W-002,Wardha,24.99,979.11,59.38,GOOD,normal,0
2026-08-01T02:00:00+00:00,AWS-W-002,Wardha,25.05,979.4,58.72,GOOD,normal,0
2026-08-01T03:00:00+00:00,AWS-W-002,Wardha,26.0,979.43,58.85,GOOD,normal,0
2026-08-01T04:00:00+00:00,AWS-W-002,Wardha,27.18,979.66,56.69,GOOD,normal,0
2026-08-01T05:00:00+00:00,AWS-W-002,Wardha,28.44,978.77,52.3,GOOD,normal,0
2026-08-01T06:00:00+00:00,AWS-W-002,Wardha,28.9,979.54,53.78,GOOD,normal,0
2026-08-01T07:00:00+00:00,AWS-W-002,Wardha,30.65,979.59,49.95,GOOD,normal,0
2026-08-01T08:00:00+00:00,AWS-W-002,Wardha,31.43,979.61,48.41,GOOD,normal,0
2026-08-01T09:00:00+00:00,AWS-W-002,Wardha,31.94,979.01,46.82,GOOD,normal,0
2026-08-01T10:00:00+00:00,AWS-W-002,Wardha,32.48,980.62,44.94,GOOD,normal,0
2026-08-01T11:00:00+00:00,AWS-W-002,Wardha,32.78,979.96,43.07,GOOD,normal,0
2026-08-01T12:00:00+00:00,AWS-W-002,Wardha,32.69,979.6,45.04,GOOD,normal,0
2026-08-01T13:00:00+00:00,AWS-W-002,Wardha,32.98,981.11,44.58,GOOD,normal,0
2026-08-01T14:00:00+00:00,AWS-W-002,Wardha,32.78,980.04,44.94,GOOD,normal,0
2026-08-01T15:00:00+00:00,AWS-W-002,Wardha,31.94,980.78,46.91,GOOD,normal,0
2026-08-01T16:00:00+00:00,AWS-W-002,Wardha,31.32,980.46,47.38,GOOD,normal,0
2026-08-01T17:00:00+00:00,AWS-W-002,Wardha,30.1,980.88,50.62,GOOD,normal,0
2026-08-01T18:00:00+00:00,AWS-W-002,Wardha,28.94,980.12,52.35,GOOD,normal,0
2026-08-01T19:00:00+00:00,AWS-W-002,Wardha,28.1,980.42,56.63,GOOD,normal,0
2026-08-01T20:00:00+00:00,AWS-W-002,Wardha,26.98,981.33,56.97,GOOD,normal,0
2026-08-01T21:00:00+00:00,AWS-W-002,Wardha,25.86,981.76,54.35,GOOD,normal,0
2026-08-01T22:00:00+00:00,AWS-W-002,Wardha,25.85,980.23,58.75,GOOD,normal,0
2026-08-01T23:00:00+00:00,AWS-W-002,Wardha,25.1,981.06,60.08,GOOD,normal,0
2026-08-02T00:00:00+00:00,AWS-W-002,Wardha,25.65,980.85,56.6,GOOD,normal,0
2026-08-02T01:00:00+00:00,AWS-W-002,Wardha,24.73,981.14,60.49,GOOD,normal,0
2026-08-02T02:00:00+00:00,AWS-W-002,Wardha,25.73,980.98,58.16,GOOD,normal,0
2026-08-02T03:00:00+00:00,AWS-W-002,Wardha,25.69,981.62,60.03,GOOD,normal,0
2026-08-02T04:00:00+00:00,AWS-W-002,Wardha,27.05,980.66,54.16,GOOD,normal,0
